experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1301,2025-12-02 09:25:13,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,351.25,2.5,4,1405.0,30624,51656,20720,0,4,4.19,858.0,4,73,69,65,0,0.004889
1302,2025-12-02 09:25:14,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,480.333333,3.0,6,2882.0,45044,78376,31080,0,6,8.6,1182.0,6,105,99,102,0,0.007277
1303,2025-12-02 09:25:14,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,single_tx,"[[0,1]]",[],5280,exectime,99.0,1.0,1,99.0,8896,12064,120,0,1,0.03,99.0,1,0,12,18,0,0.000353
1304,2025-12-02 09:25:15,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,single_rx,"[[1,0]]",[],5280,exectime,388.0,1.0,1,388.0,7428,12752,10240,0,1,0.82,388.0,1,0,17,20,0,0.002114
1305,2025-12-02 09:25:15,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,303.5,1.5,2,607.0,18196,22944,10360,0,2,1.04,425.0,2,0,38,29,0,0.002452
1306,2025-12-02 09:25:16,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,352.333333,2.0,3,1057.0,22040,39280,20600,0,3,3.53,778.0,3,0,51,53,0,0.004543
1307,2025-12-02 09:25:16,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,257.0,2.0,3,771.0,24836,37264,10480,0,3,1.35,484.0,3,0,50,47,0,0.002795
1308,2025-12-02 09:25:17,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,306.75,2.25,4,1227.0,30656,51624,20720,0,4,4.07,833.0,4,0,65,69,0,0.004881
1309,2025-12-02 09:25:17,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,412.833333,2.83,6,2477.0,39480,83940,31080,0,6,8.63,1186.0,6,0,91,110,0,0.00728
1310,2025-12-02 09:25:18,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,exectime,99.0,1.0,1,99.0,8896,12064,120,0,1,0.03,99.0,1,0,12,18,0,0.000353
1311,2025-12-02 09:25:18,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,exectime,398.0,1.0,1,398.0,7428,12752,10240,0,1,0.84,398.0,1,0,17,20,0,0.002116
