experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
90,2025-12-01 20:38:47,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
91,2025-12-01 20:38:48,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2837.0,1.0,1,2837.0,6750208,1441792,5963776,1,0,1.7,2837.0,1,16000,0,103,22,0,0.0006
92,2025-12-01 20:38:49,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2431.01,1.0,1,2431.01,262144,1163264,17276,1,0,2.49,2431.01,1,16000,0,4,18,0,0.001024
93,2025-12-01 20:38:49,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],6964.0,1.0,1,6964.0,7536640,2097152,6619136,1,0,9.14,6964.0,1,16000,0,115,32,0,0.001313
94,2025-12-01 20:38:50,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],11099.5876,3.0,5,55497.94,12517376,4800512,17484824,2,3,125.55,20275.0,5,16000,0,191,74,0,0.006192
95,2025-12-01 20:38:51,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],11823.146,3.5,6,70938.88,720896,4423680,3643440,4,2,192.84,22051.0,6,16000,0,11,69,0,0.008745
96,2025-12-01 20:38:53,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],30220.0,2.5,4,120880.0,21889024,3342336,35586048,0,4,197.53,32768.0,4,16000,0,334,51,0,0.006028
97,2025-12-01 20:38:54,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4196.928,1.0,1,4196.93,196608,638976,82608,1,0,4.42,4196.93,1,16000,0,3,10,0,0.001053
98,2025-12-01 20:38:54,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
99,2025-12-01 20:38:55,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2837.0,1.0,1,2837.0,6750208,1441792,5963776,1,0,1.7,2837.0,1,16000,0,103,22,0,0.0006
100,2025-12-01 20:38:56,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2431.01,1.0,1,2431.01,262144,1163264,17276,1,0,2.49,2431.01,1,16000,0,4,18,0,0.001024
101,2025-12-01 20:38:57,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],18363.0,1.0,1,18363.0,5373952,2490368,8388608,0,1,59.16,18363.0,1,16000,0,82,38,0,0.003222
102,2025-12-01 20:38:58,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],20096.3876,3.0,5,100481.94,9043968,4276224,21482520,2,3,238.15,30275.0,5,16000,0,138,66,0,0.007866
103,2025-12-01 20:38:59,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],13660.479333,3.5,6,81962.88,589824,4030464,4167728,4,2,233.99,25226.0,6,16000,0,9,63,0,0.009276
104,2025-12-01 20:39:03,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],80348.0,2.5,4,321392.0,6619136,1441792,52756480,0,4,1186.52,82581.0,4,16000,0,101,22,0,0.014368
105,2025-12-01 20:39:03,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],4196.928,1.0,1,4196.93,196608,638976,82608,1,0,4.42,4196.93,1,16000,0,3,10,0,0.001053
106,2025-12-01 20:39:04,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
107,2025-12-01 20:39:05,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2837.0,1.0,1,2837.0,6750208,1441792,5963776,1,0,1.7,2837.0,1,16000,0,103,22,0,0.0006
108,2025-12-01 20:39:05,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2431.01,1.0,1,2431.01,262144,1163264,17276,1,0,2.49,2431.01,1,16000,0,4,18,0,0.001024
109,2025-12-01 20:39:06,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],12620.0,1.0,1,12620.0,6619136,2097152,7536640,0,1,28.53,12620.0,1,16000,0,101,32,0,0.002261
110,2025-12-01 20:39:08,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],15762.5876,3.0,5,78812.94,10485760,4669440,19647512,2,3,171.74,24745.0,5,16000,0,160,72,0,0.00694
111,2025-12-01 20:39:09,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],13985.646,3.5,6,83913.88,524288,3833856,4429872,4,2,199.1,22551.0,6,16000,0,8,60,0,0.008829
112,2025-12-01 20:39:12,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],67414.0,2.5,4,269656.0,10551296,1048576,49217536,0,4,827.71,68712.0,4,16000,0,161,16,0,0.012046
113,2025-12-01 20:39:12,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4196.928,1.0,1,4196.93,196608,638976,82608,1,0,4.42,4196.93,1,16000,0,3,10,0,0.001053
114,2025-12-01 20:39:13,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
115,2025-12-01 20:39:14,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2837.0,1.0,1,2837.0,6750208,1441792,5963776,1,0,1.7,2837.0,1,16000,0,103,22,0,0.0006
116,2025-12-01 20:39:14,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2431.01,1.0,1,2431.01,262144,1163264,17276,1,0,2.49,2431.01,1,16000,0,4,18,0,0.001024
117,2025-12-01 20:39:15,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],4205.0,1.0,1,4205.0,6881280,2490368,6881280,1,0,3.58,4205.0,1,16000,0,105,38,0,0.000851
118,2025-12-01 20:39:16,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],9327.7876,3.0,5,46638.94,12058624,5062656,17681432,2,3,103.05,17823.0,5,16000,0,184,78,0,0.005782
119,2025-12-01 20:39:17,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],12933.312667,3.5,6,77599.88,589824,4227072,3971120,4,2,207.74,23230.0,6,16000,0,9,66,0,0.008943
120,2025-12-01 20:39:19,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],22190.75,2.5,4,88763.0,22020096,4784128,34013184,0,4,122.31,25457.0,4,16000,0,336,73,0,0.004804
121,2025-12-01 20:39:19,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3546.928,1.0,1,3546.93,196608,573440,148144,1,0,3.35,3546.93,1,16000,10,3,9,0,0.000944
122,2025-12-01 20:39:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,22,0,26,0,0.004199
123,2025-12-01 20:39:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1908.0,1.0,1,1908.0,7274496,0,6881280,1,0,0.85,1908.0,1,16000,104,111,0,0,0.000445
124,2025-12-01 20:39:21,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],8408.01,1.0,1,8408.01,262144,507904,672636,1,0,17.01,8408.01,1,16000,12,4,8,0,0.002023
125,2025-12-01 20:39:22,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2385.0,1.0,1,2385.0,7798784,0,8454144,1,0,1.3,2385.0,1,16000,120,119,0,0,0.000546
126,2025-12-01 20:39:23,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],12767.3876,3.0,5,63836.94,15466496,1589248,17746968,3,2,231.83,29782.0,5,16000,260,236,25,0,0.007784
127,2025-12-01 20:39:24,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],34992.479333,3.5,6,209954.88,917504,2785280,5085232,2,4,1150.37,69169.0,6,16000,64,14,44,0,0.016631
128,2025-12-01 20:39:25,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5959.25,2.5,4,23837.0,30015488,0,30801920,3,1,17.01,8587.0,4,16000,445,458,0,0,0.00198
129,2025-12-01 20:39:25,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3545.928,1.0,1,3545.93,196608,573440,148144,1,0,3.35,3545.93,1,16000,0,3,9,0,0.000944
130,2025-12-01 20:39:26,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
131,2025-12-01 20:39:27,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1931.0,1.0,1,1931.0,6815744,0,7340032,1,0,0.87,1931.0,1,16000,0,104,0,0,0.00045
132,2025-12-01 20:39:27,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],8776.01,1.0,1,8776.01,262144,573440,607100,1,0,18.3,8776.01,1,16000,0,4,9,0,0.002085
133,2025-12-01 20:39:28,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2495.0,1.0,1,2495.0,6750208,0,9502720,1,0,1.41,2495.0,1,16000,0,103,0,0,0.000565
134,2025-12-01 20:39:29,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],12709.7876,3.0,5,63548.94,13893632,1589248,19319832,3,2,231.84,29784.0,5,16000,0,212,25,0,0.007784
135,2025-12-01 20:39:30,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],36161.812667,3.5,6,216970.88,720896,2850816,5216304,2,4,1198.22,70848.0,6,16000,0,11,45,0,0.016913
136,2025-12-01 20:39:31,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5654.5,2.5,4,22618.0,24707072,0,36110336,3,1,18.89,9123.0,4,16000,0,377,0,0,0.002071
137,2025-12-01 20:39:32,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3550.928,1.0,1,3550.93,196608,507904,213680,1,0,3.36,3550.93,1,16000,0,3,8,0,0.000946
138,2025-12-01 20:39:32,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
139,2025-12-01 20:39:33,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2258.0,1.0,1,2258.0,4587520,0,9568256,1,0,1.14,2258.0,1,16000,0,70,0,0,0.000503
140,2025-12-01 20:39:34,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],8824.01,1.0,1,8824.01,131072,638976,672636,1,0,18.47,8824.01,1,16000,0,2,10,0,0.002093
141,2025-12-01 20:39:34,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3024.0,1.0,1,3024.0,2555904,0,13697024,1,0,1.98,3024.0,1,16000,0,39,0,0,0.000654
142,2025-12-01 20:39:35,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],13528.1876,3.0,5,67640.94,3604480,1589248,29608984,4,1,230.04,29641.0,5,16000,0,55,25,0,0.007761
143,2025-12-01 20:39:37,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],40529.812667,3.5,6,243178.88,655360,2588672,5543984,1,5,1259.69,72959.0,6,16000,0,10,41,0,0.017266
144,2025-12-01 20:39:38,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10888.25,2.5,4,43553.0,4456448,0,56360960,0,4,29.77,11810.0,4,16000,0,68,0,0,0.002521
145,2025-12-01 20:39:38,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3558.928,1.0,1,3558.93,131072,507904,279216,1,0,3.37,3558.93,1,16000,0,2,8,0,0.000946
146,2025-12-01 20:39:39,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
147,2025-12-01 20:39:40,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2285.0,1.0,1,2285.0,4128768,0,10027008,1,0,1.16,2285.0,1,16000,0,63,0,0,0.000508
148,2025-12-01 20:39:40,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],8408.01,1.0,1,8408.01,196608,507904,738172,1,0,17.01,8408.01,1,16000,0,3,8,0,0.002023
149,2025-12-01 20:39:41,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],3060.0,1.0,1,3060.0,2031616,0,14221312,1,0,2.02,3060.0,1,16000,0,31,0,0,0.00066
150,2025-12-01 20:39:42,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],17689.9876,3.0,5,88449.94,2621440,1130496,31050776,3,2,288.02,33956.0,5,16000,0,40,18,0,0.008482
151,2025-12-01 20:39:43,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],60533.312667,3.5,6,363199.88,655360,2719744,5412912,0,6,1196.11,70772.0,6,16000,0,10,43,0,0.016901
152,2025-12-01 20:39:44,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11367.25,2.5,4,45469.0,3473408,0,57344000,0,4,30.0,11862.0,4,16000,0,53,0,0,0.002529
153,2025-12-01 20:39:45,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3550.928,1.0,1,3550.93,196608,507904,213680,1,0,3.36,3550.93,1,16000,0,3,8,0,0.000946
154,2025-12-01 20:39:45,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
155,2025-12-01 20:39:46,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1912.0,1.0,1,1912.0,7274496,0,6881280,1,0,0.85,1912.0,1,16000,0,111,0,0,0.000446
156,2025-12-01 20:39:47,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],8824.01,1.0,1,8824.01,131072,638976,672636,1,0,18.47,8824.01,1,16000,0,2,10,0,0.002093
157,2025-12-01 20:39:47,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2655.0,1.0,1,2655.0,5177344,0,11075584,1,0,1.57,2655.0,1,16000,0,79,0,0,0.000592
158,2025-12-01 20:39:49,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],15206.9876,3.0,5,76034.94,12648448,1327104,20827160,3,2,278.88,33305.0,5,16000,0,193,21,0,0.008373
159,2025-12-01 20:39:50,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],56802.146,3.5,6,340812.88,655360,3309568,4823088,0,6,1235.2,72120.93,6,16000,0,10,52,0,0.017127
160,2025-12-01 20:39:51,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5485.25,2.5,4,21941.0,24903680,0,35913728,3,1,18.93,9134.0,4,16000,0,380,0,0,0.002072
161,2025-12-01 20:39:51,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3546.928,1.0,1,3546.93,196608,573440,148144,1,0,3.35,3546.93,1,16000,10,3,9,0,0.000944
162,2025-12-01 20:39:52,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,22,0,26,0,0.004199
163,2025-12-01 20:39:52,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1908.0,1.0,1,1908.0,7274496,0,6881280,1,0,0.85,1908.0,1,16000,104,111,0,0,0.000445
164,2025-12-01 20:39:53,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],8408.01,1.0,1,8408.01,262144,507904,672636,1,0,17.01,8408.01,1,16000,12,4,8,0,0.002023
165,2025-12-01 20:39:54,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2385.0,1.0,1,2385.0,7798784,0,8454144,1,0,1.3,2385.0,1,16000,120,119,0,0,0.000546
166,2025-12-01 20:39:55,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],12767.3876,3.0,5,63836.94,15466496,1589248,17746968,3,2,231.83,29782.0,5,16000,260,236,25,0,0.007784
167,2025-12-01 20:39:56,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],34589.479333,3.5,6,207536.88,917504,2752512,5118000,2,4,1183.26,70325.0,6,16000,62,14,43,0,0.016826
168,2025-12-01 20:39:57,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5959.25,2.5,4,23837.0,30015488,0,30801920,3,1,17.01,8587.0,4,16000,445,458,0,0,0.00198
169,2025-12-01 20:39:58,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3545.928,1.0,1,3545.93,196608,573440,148144,1,0,3.35,3545.93,1,16000,0,3,9,0,0.000944
170,2025-12-01 20:39:58,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
171,2025-12-01 20:39:59,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1931.0,1.0,1,1931.0,6815744,0,7340032,1,0,0.87,1931.0,1,16000,0,104,0,0,0.00045
172,2025-12-01 20:39:59,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],8776.01,1.0,1,8776.01,262144,573440,607100,1,0,18.3,8776.01,1,16000,0,4,9,0,0.002085
173,2025-12-01 20:40:00,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2495.0,1.0,1,2495.0,6750208,0,9502720,1,0,1.41,2495.0,1,16000,0,103,0,0,0.000565
174,2025-12-01 20:40:01,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],12709.7876,3.0,5,63548.94,13893632,1589248,19319832,3,2,231.84,29784.0,5,16000,0,212,25,0,0.007784
175,2025-12-01 20:40:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],35720.812667,3.5,6,214324.88,720896,2818048,5249072,2,4,1229.49,71928.0,6,16000,0,11,44,0,0.017093
176,2025-12-01 20:40:03,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5654.5,2.5,4,22618.0,24707072,0,36110336,3,1,18.89,9123.0,4,16000,0,377,0,0,0.002071
177,2025-12-01 20:40:04,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3550.928,1.0,1,3550.93,196608,507904,213680,1,0,3.36,3550.93,1,16000,0,3,8,0,0.000946
178,2025-12-01 20:40:05,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
179,2025-12-01 20:40:05,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2258.0,1.0,1,2258.0,4587520,0,9568256,1,0,1.14,2258.0,1,16000,0,70,0,0,0.000503
180,2025-12-01 20:40:06,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],8824.01,1.0,1,8824.01,131072,638976,672636,1,0,18.47,8824.01,1,16000,0,2,10,0,0.002093
181,2025-12-01 20:40:07,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3024.0,1.0,1,3024.0,2555904,0,13697024,1,0,1.98,3024.0,1,16000,0,39,0,0,0.000654
182,2025-12-01 20:40:08,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],13499.9876,3.0,5,67499.94,3604480,1949696,29248536,4,1,229.65,29610.0,5,16000,0,55,30,0,0.007756
183,2025-12-01 20:40:09,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],40529.812667,3.5,6,243178.88,655360,2490368,5642288,1,5,1259.69,72959.0,6,16000,0,10,39,0,0.017266
184,2025-12-01 20:40:10,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10888.25,2.5,4,43553.0,4456448,0,56360960,0,4,29.77,11810.0,4,16000,0,68,0,0,0.002521
185,2025-12-01 20:40:10,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3558.928,1.0,1,3558.93,131072,507904,279216,1,0,3.37,3558.93,1,16000,0,2,8,0,0.000946
186,2025-12-01 20:40:11,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
187,2025-12-01 20:40:12,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2285.0,1.0,1,2285.0,4128768,0,10027008,1,0,1.16,2285.0,1,16000,0,63,0,0,0.000508
188,2025-12-01 20:40:12,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],8408.01,1.0,1,8408.01,196608,507904,738172,1,0,17.01,8408.01,1,16000,0,3,8,0,0.002023
189,2025-12-01 20:40:13,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],3060.0,1.0,1,3060.0,2031616,0,14221312,1,0,2.02,3060.0,1,16000,0,31,0,0,0.00066
190,2025-12-01 20:40:14,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],19251.5876,3.0,5,96257.94,2621440,1081344,31099928,1,4,310.54,35517.0,5,16000,0,40,17,0,0.008743
191,2025-12-01 20:40:16,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],60533.312667,3.5,6,363199.88,655360,2621440,5511216,0,6,1196.11,70772.0,6,16000,0,10,41,0,0.016901
192,2025-12-01 20:40:16,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11367.25,2.5,4,45469.0,3473408,0,57344000,0,4,30.0,11862.0,4,16000,0,53,0,0,0.002529
193,2025-12-01 20:40:17,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3550.928,1.0,1,3550.93,196608,507904,213680,1,0,3.36,3550.93,1,16000,0,3,8,0,0.000946
194,2025-12-01 20:40:18,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15756.0,1.0,1,15756.0,0,1687552,345580,1,0,66.16,15756.0,1,16000,0,0,26,0,0.004199
