experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
14,2025-12-01 20:32:13,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],11747.5876,3.0,5,58737.94,13959168,1605632,19237912,4,1,191.42,26475.0,5,8000,0,213,25,0,0.00723
15,2025-12-01 20:32:15,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],27296.479333,3.5,6,163778.88,786432,2883584,5118000,3,3,753.03,53654.0,6,8000,0,12,45,0,0.014035
16,2025-12-01 20:32:15,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],7592.0,2.5,4,30368.0,22806528,0,38010880,2,2,31.65,12222.0,4,8000,0,348,0,0,0.00259
17,2025-12-01 20:32:16,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3601.928,1.0,1,3601.93,196608,507904,213680,1,0,3.44,3601.93,1,8000,0,3,8,0,0.000955
18,2025-12-01 20:32:17,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
19,2025-12-01 20:32:17,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],3000.0,1.0,1,3000.0,4587520,0,9568256,1,0,1.89,3000.0,1,8000,0,70,0,0,0.000629
20,2025-12-01 20:32:18,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],7002.01,1.0,1,7002.01,131072,638976,672636,1,0,12.52,7002.01,1,8000,0,2,10,0,0.001789
21,2025-12-01 20:32:18,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],4160.0,1.0,1,4160.0,2555904,0,13697024,1,0,3.51,4160.0,1,8000,0,39,0,0,0.000844
22,2025-12-01 20:32:19,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],13332.1876,3.0,5,66660.94,3670016,1654784,29477912,2,3,212.46,28235.0,5,8000,0,56,26,0,0.007525
23,2025-12-01 20:32:20,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],30194.646,3.5,6,181167.88,655360,2490368,5642288,2,4,786.25,55081.0,6,8000,0,10,39,0,0.014274
24,2025-12-01 20:32:21,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15293.0,2.5,4,61172.0,4390912,0,56426496,0,4,54.38,16473.0,4,8000,0,67,0,0,0.003301
25,2025-12-01 20:32:22,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3616.928,1.0,1,3616.93,131072,507904,279216,1,0,3.46,3616.93,1,8000,0,2,8,0,0.000956
26,2025-12-01 20:32:22,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
27,2025-12-01 20:32:23,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],3056.0,1.0,1,3056.0,4128768,0,10027008,1,0,1.95,3056.0,1,8000,0,63,0,0,0.000637
28,2025-12-01 20:32:24,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6879.01,1.0,1,6879.01,196608,507904,738172,1,0,12.15,6879.01,1,8000,0,3,8,0,0.001767
29,2025-12-01 20:32:24,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4224.0,1.0,1,4224.0,2031616,0,14221312,1,0,3.61,4224.0,1,8000,0,31,0,0,0.000855
30,2025-12-01 20:32:25,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],16667.3876,3.0,5,83336.94,2555904,1064960,31181848,1,4,218.34,28710.0,5,8000,0,39,17,0,0.007605
31,2025-12-01 20:32:26,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],47420.646,3.5,6,284523.88,655360,2621440,5511216,0,6,789.4,55218.0,6,8000,0,10,41,0,0.014296
32,2025-12-01 20:32:27,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15966.5,2.5,4,63866.0,3080192,0,57737216,0,4,54.93,16565.0,4,8000,0,47,0,0,0.003316
33,2025-12-01 20:32:28,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3601.928,1.0,1,3601.93,196608,507904,213680,1,0,3.44,3601.93,1,8000,0,3,8,0,0.000955
34,2025-12-01 20:32:28,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
35,2025-12-01 20:32:29,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2424.0,1.0,1,2424.0,7274496,0,6881280,1,0,1.29,2424.0,1,8000,0,111,0,0,0.000532
36,2025-12-01 20:32:29,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],7002.01,1.0,1,7002.01,131072,638976,672636,1,0,12.52,7002.01,1,8000,0,2,10,0,0.001789
37,2025-12-01 20:32:30,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3536.0,1.0,1,3536.0,5177344,0,11075584,1,0,2.61,3536.0,1,8000,0,79,0,0,0.000739
38,2025-12-01 20:32:31,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],13030.1876,3.0,5,65150.94,12713984,1458176,20630552,3,2,208.22,27888.0,5,8000,0,194,23,0,0.007466
39,2025-12-01 20:32:32,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],43540.146,3.5,6,261240.88,655360,3211264,4921392,0,6,794.57,55436.93,6,8000,0,10,50,0,0.014333
40,2025-12-01 20:32:33,SoC.i1_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],7263.25,2.5,4,29053.0,24838144,0,35979264,2,2,30.33,11935.0,4,8000,0,379,0,0,0.002541
41,2025-12-01 20:32:33,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3266.928,1.0,1,3266.93,196608,573440,148144,1,0,2.93,3266.93,1,8000,9,3,9,0,0.000898
42,2025-12-01 20:32:34,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,22,0,26,0,0.004222
43,2025-12-01 20:32:35,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,111,103,22,0,0.000763
44,2025-12-01 20:32:35,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],4023.01,1.0,1,4023.01,196608,835584,410492,1,0,5.19,4023.01,1,8000,14,3,13,0,0.00129
45,2025-12-01 20:32:36,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],7506.0,1.0,1,7506.0,7798784,983040,7471104,0,1,10.54,7506.0,1,8000,119,119,15,0,0.001404
46,2025-12-01 20:32:37,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],11192.7876,3.0,5,55963.94,14024704,3227648,17550360,2,3,140.51,21796.0,5,8000,247,214,50,0,0.006447
47,2025-12-01 20:32:38,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],15573.479333,3.5,6,93440.88,786432,3964928,4036656,4,2,252.19,26551.0,6,8000,79,12,62,0,0.009498
48,2025-12-01 20:32:39,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13428.5,2.5,4,53714.0,27525120,1572864,31719424,0,4,81.23,20465.0,4,8000,423,420,24,0,0.003969
49,2025-12-01 20:32:40,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3266.928,1.0,1,3266.93,196608,573440,148144,1,0,2.93,3266.93,1,8000,0,3,9,0,0.000898
50,2025-12-01 20:32:40,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
51,2025-12-01 20:32:41,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
52,2025-12-01 20:32:42,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_harris,"[[0,0,0,1,0]]",[],4023.01,1.0,1,4023.01,196608,835584,410492,1,0,5.19,4023.01,1,8000,0,3,13,0,0.00129
53,2025-12-01 20:32:42,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],3918.0,1.0,1,3918.0,7798784,1114112,7340032,1,0,3.14,3918.0,1,8000,0,119,17,0,0.000803
54,2025-12-01 20:32:43,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],11397.9876,3.0,5,56989.94,12255232,3620864,18926616,2,3,142.7,22010.0,5,8000,0,187,56,0,0.006483
55,2025-12-01 20:32:44,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],15861.479333,3.5,6,95168.88,786432,3768320,4233264,4,2,270.35,27835.0,6,8000,0,12,59,0,0.009713
56,2025-12-01 20:32:46,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],26551.75,2.5,4,106207.0,18350080,1966080,40501248,0,4,175.91,30835.0,4,8000,0,280,30,0,0.005705
57,2025-12-01 20:32:46,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3266.928,1.0,1,3266.93,196608,573440,148144,1,0,2.93,3266.93,1,8000,0,3,9,0,0.000898
58,2025-12-01 20:32:47,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
59,2025-12-01 20:32:48,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
60,2025-12-01 20:32:48,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],4360.01,1.0,1,4360.01,262144,901120,279420,1,0,5.87,4360.01,1,8000,0,4,14,0,0.001347
61,2025-12-01 20:32:49,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],7697.0,1.0,1,7697.0,2490368,2031616,11730944,0,1,11.05,7697.0,1,8000,0,38,31,0,0.001435
62,2025-12-01 20:32:50,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],25207.7876,3.0,5,126038.94,5963776,2703360,26135576,0,5,295.46,34479.0,5,8000,0,91,42,0,0.008569
63,2025-12-01 20:32:51,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],17313.812667,3.5,6,103882.88,524288,3768320,4495408,4,2,273.56,28059.0,6,8000,0,8,59,0,0.00975
64,2025-12-01 20:32:53,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],39156.5,2.5,4,156626.0,4587520,1179648,55050240,0,4,301.87,40872.0,4,8000,0,70,18,0,0.007386
65,2025-12-01 20:32:53,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3266.928,1.0,1,3266.93,196608,573440,148144,1,0,2.93,3266.93,1,8000,0,3,9,0,0.000898
66,2025-12-01 20:32:54,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
67,2025-12-01 20:32:55,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
68,2025-12-01 20:32:55,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],4023.01,1.0,1,4023.01,196608,835584,410492,1,0,5.19,4023.01,1,8000,0,3,13,0,0.00129
69,2025-12-01 20:32:56,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],12521.0,1.0,1,12521.0,5505024,2031616,8716288,0,1,28.1,12521.0,1,8000,0,84,31,0,0.002244
70,2025-12-01 20:32:57,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],23477.1876,3.0,5,117385.94,6291456,2637824,25873432,0,5,194.01,26698.0,5,8000,0,96,41,0,0.007267
71,2025-12-01 20:32:58,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],22529.979333,3.5,6,135179.88,524288,2719744,5543984,2,4,308.43,30408.0,6,8000,0,8,43,0,0.010143
72,2025-12-01 20:33:00,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],43969.0,2.5,4,175876.0,8454144,786432,51576832,0,4,362.54,44941.0,4,8000,0,129,12,0,0.008067
73,2025-12-01 20:33:01,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3266.928,1.0,1,3266.93,196608,573440,148144,1,0,2.93,3266.93,1,8000,0,3,9,0,0.000898
74,2025-12-01 20:33:01,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
75,2025-12-01 20:33:02,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
76,2025-12-01 20:33:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],4360.01,1.0,1,4360.01,262144,901120,279420,1,0,5.87,4360.01,1,8000,0,4,14,0,0.001347
77,2025-12-01 20:33:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],7237.0,1.0,1,7237.0,6160384,1441792,8650752,0,1,9.83,7237.0,1,8000,0,94,22,0,0.001358
78,2025-12-01 20:33:04,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12579.3876,3.0,5,62896.94,12189696,4210688,18402328,2,3,127.35,20461.0,5,8000,0,186,65,0,0.006224
79,2025-12-01 20:33:05,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],16891.646,3.5,6,101349.88,655360,3440640,4692016,3,3,282.56,28677.0,6,8000,0,10,54,0,0.009853
80,2025-12-01 20:33:06,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15727.25,2.5,4,62909.0,25034752,3211264,32571392,0,4,94.53,22197.0,4,8000,0,382,49,0,0.004259
81,2025-12-01 20:33:07,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3242.928,1.0,1,3242.93,196608,638976,82608,1,0,2.9,3242.93,1,8000,10,3,10,0,0.000894
82,2025-12-01 20:33:08,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,22,0,26,0,0.004222
83,2025-12-01 20:33:09,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,111,103,22,0,0.000763
84,2025-12-01 20:33:09,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],2467.01,1.0,1,2467.01,262144,1163264,17276,1,0,2.54,2467.01,1,8000,15,4,18,0,0.001029
85,2025-12-01 20:33:10,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],5404.0,1.0,1,5404.0,7077888,3014656,6160384,1,0,5.69,5404.0,1,8000,127,108,46,0,0.001052
86,2025-12-01 20:33:11,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],10769.5876,3.0,5,53847.94,12845056,3948544,18009112,2,3,121.14,19810.0,5,8000,240,196,61,0,0.006115
87,2025-12-01 20:33:12,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],11505.979333,3.5,6,69035.88,589824,4554752,3643440,4,2,179.9,20998.0,6,8000,78,9,71,0,0.008568
88,2025-12-01 20:33:13,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],21361.5,2.5,4,85446.0,25690112,1900544,33226752,0,4,95.16,22275.0,4,8000,404,392,29,0,0.004272
89,2025-12-01 20:33:14,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3242.928,1.0,1,3242.93,196608,638976,82608,1,0,2.9,3242.93,1,8000,0,3,10,0,0.000894
90,2025-12-01 20:33:15,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
91,2025-12-01 20:33:16,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
92,2025-12-01 20:33:16,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2467.01,1.0,1,2467.01,262144,1163264,17276,1,0,2.54,2467.01,1,8000,0,4,18,0,0.001029
93,2025-12-01 20:33:17,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],5404.0,1.0,1,5404.0,7077888,3014656,6160384,1,0,5.69,5404.0,1,8000,0,108,46,0,0.001052
94,2025-12-01 20:33:18,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],9710.5876,3.0,5,48552.94,12255232,4734976,17812504,2,3,115.57,19215.0,5,8000,0,187,73,0,0.006015
95,2025-12-01 20:33:19,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],11969.812667,3.5,6,71818.88,720896,4423680,3643440,4,2,195.48,22263.0,6,8000,0,11,69,0,0.00878
96,2025-12-01 20:33:20,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15580.25,2.5,4,62321.0,23068672,4259840,33488896,0,4,77.22,19918.0,4,8000,0,352,65,0,0.003877
97,2025-12-01 20:33:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3242.928,1.0,1,3242.93,196608,638976,82608,1,0,2.9,3242.93,1,8000,0,3,10,0,0.000894
98,2025-12-01 20:33:22,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15892.0,1.0,1,15892.0,0,1687552,345580,1,0,67.1,15892.0,1,8000,0,0,26,0,0.004222
99,2025-12-01 20:33:22,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],3809.0,1.0,1,3809.0,6750208,1441792,5963776,1,0,2.9,3809.0,1,8000,0,103,22,0,0.000763
100,2025-12-01 20:33:23,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2467.01,1.0,1,2467.01,262144,1163264,17276,1,0,2.54,2467.01,1,8000,0,4,18,0,0.001029
101,2025-12-01 20:33:24,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],8680.0,1.0,1,8680.0,6291456,2031616,7929856,0,1,13.9,8680.0,1,8000,0,96,31,0,0.001601
102,2025-12-01 20:33:25,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],14646.9876,3.0,5,73234.94,8847360,4603904,21351448,2,3,144.78,22216.0,5,8000,0,135,71,0,0.006517
103,2025-12-01 20:33:26,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],12095.979333,3.5,6,72575.88,720896,4030464,4036656,4,2,204.29,22960.0,6,8000,0,11,63,0,0.008897
104,2025-12-01 20:33:28,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],51413.5,2.5,4,205654.0,7405568,1572864,51838976,0,4,500.02,53054.0,4,8000,0,113,24,0,0.009425
