experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
846,2025-12-02 09:00:53,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,12245.5876,3.0,5,61227.94,7733248,4538368,22531096,2,3,139.39,21684.0,5,165,118,70,0,0.006428
847,2025-12-02 09:00:54,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,27267.146,3.5,6,163602.88,655360,3112960,5019696,0,6,336.8,32231.93,6,65,10,49,0,0.010449
848,2025-12-02 09:00:55,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,17962.75,2.5,4,71851.0,14024704,1703936,45088768,0,4,67.17,18474.0,4,253,214,26,0,0.003636
849,2025-12-02 09:00:56,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_canny,"[[1,0,0,0,0]]",[],5280,random,3621.928,1.0,1,3621.93,131072,704512,82608,1,0,3.47,3621.93,1,0,2,11,0,0.000958
850,2025-12-02 09:00:56,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16020.0,1.0,1,16020.0,0,1753088,280044,1,0,67.99,16020.0,1,0,0,27,0,0.004244
851,2025-12-02 09:00:57,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_gru,"[[0,0,1,0,0]]",[],5280,random,3962.0,1.0,1,3962.0,3014656,3473408,7667712,1,0,3.13,3962.0,1,0,46,53,0,0.000789
852,2025-12-02 09:00:57,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_harris,"[[0,0,0,1,0]]",[],5280,random,4794.01,1.0,1,4794.01,65536,901120,476028,1,0,6.8,4794.01,1,0,1,14,0,0.001419
853,2025-12-02 09:00:58,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],5280,random,5031.0,1.0,1,5031.0,1835008,3604480,10813440,1,0,4.98,5031.0,1,0,28,55,0,0.00099
854,2025-12-02 09:00:59,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,13645.3876,3.0,5,68226.94,4128768,4407296,26266648,2,3,134.03,21148.0,5,0,63,68,0,0.006338
855,2025-12-02 09:01:00,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,26867.479333,3.5,6,161204.88,458752,2850816,5478448,0,6,329.32,31759.93,6,0,7,45,0,0.010369
856,2025-12-02 09:01:01,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,21033.25,2.5,4,84133.0,2621440,1245184,56950784,0,4,89.64,21575.0,4,0,40,19,0,0.004155
857,2025-12-02 09:01:02,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],5280,random,3653.928,1.0,1,3653.93,131072,638976,148144,1,0,3.52,3653.93,1,0,2,10,0,0.000963
