experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1251,2025-12-02 09:24:47,SoC.COMM_a1_A1_m1_f1_v6.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,random,636.666667,2.0,3,1910.0,31020,31080,10480,0,3,2.74,952.0,3,0,61,36,0,0.002878
1252,2025-12-02 09:24:47,SoC.COMM_a1_A1_m1_f1_v6.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,random,778.75,2.5,4,3115.0,40600,41680,20720,0,4,7.95,1586.0,4,0,82,52,0,0.005014
1253,2025-12-02 09:24:48,SoC.COMM_a1_A1_m1_f1_v6.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,random,1001.833333,3.5,6,6011.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007487
1254,2025-12-02 09:24:48,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,single_tx,"[[0,1]]",[],5280,random,139.0,1.0,1,139.0,10720,10240,120,0,1,0.05,139.0,1,0,20,10,0,0.000359
1255,2025-12-02 09:24:49,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,single_rx,"[[1,0]]",[],5280,random,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
1256,2025-12-02 09:24:49,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,random,636.0,1.5,2,1272.0,20300,20840,10360,0,2,1.99,793.0,2,0,41,26,0,0.002515
1257,2025-12-02 09:24:50,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,random,794.666667,2.0,3,2384.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004655
1258,2025-12-02 09:24:50,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,random,621.666667,2.0,3,1865.0,31020,31080,10480,0,3,2.63,916.0,3,0,61,36,0,0.002868
1259,2025-12-02 09:24:51,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,random,761.25,2.5,4,3045.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005004
1260,2025-12-02 09:24:51,SoC.COMM_a1_A1_m1_f1_v6.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,random,976.666667,3.5,6,5860.0,60900,62520,31080,0,6,17.47,2335.0,6,0,123,78,0,0.007482
