experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
444,2025-12-02 09:17:40,SoC.COMM_a1_A1_m1_f1_v1.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,626.0,1.5,2,1252.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002515
445,2025-12-02 09:17:41,SoC.COMM_a1_A1_m1_f1_v1.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,796.0,2.0,3,2388.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004656
446,2025-12-02 09:17:41,SoC.COMM_a1_A1_m1_f1_v1.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,636.666667,2.0,3,1910.0,31020,31080,10480,0,3,2.74,952.0,3,0,61,36,0,0.002878
447,2025-12-02 09:17:42,SoC.COMM_a1_A1_m1_f1_v1.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,778.75,2.5,4,3115.0,40600,41680,20720,0,4,7.95,1586.0,4,0,82,52,0,0.005014
448,2025-12-02 09:17:42,SoC.COMM_a1_A1_m1_f1_v1.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,1001.833333,3.5,6,6011.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007487
449,2025-12-02 09:17:43,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,single_tx,"[[0,1]]",[],5280,min_coloc,139.0,1.0,1,139.0,10720,10240,120,0,1,0.05,139.0,1,0,20,10,0,0.000359
450,2025-12-02 09:17:43,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,single_rx,"[[1,0]]",[],5280,min_coloc,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
451,2025-12-02 09:17:44,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,636.0,1.5,2,1272.0,20300,20840,10360,0,2,1.99,793.0,2,0,41,26,0,0.002515
452,2025-12-02 09:17:44,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,794.666667,2.0,3,2384.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004655
453,2025-12-02 09:17:45,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,621.666667,2.0,3,1865.0,31020,31080,10480,0,3,2.63,916.0,3,0,61,36,0,0.002868
454,2025-12-02 09:17:46,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,761.25,2.5,4,3045.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005004
455,2025-12-02 09:17:46,SoC.COMM_a1_A1_m1_f1_v1.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,976.666667,3.5,6,5860.0,60900,62520,31080,0,6,17.47,2335.0,6,0,123,78,0,0.007482
456,2025-12-02 09:17:47,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,single_tx,"[[0,1]]",[],5280,min_coloc,86.0,1.0,1,86.0,5456,15504,120,1,0,0.03,86.0,1,18,13,17,0,0.000351
457,2025-12-02 09:17:47,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,single_rx,"[[1,0]]",[],5280,min_coloc,418.0,1.0,1,418.0,7524,12656,10240,0,1,0.89,418.0,1,22,19,18,0,0.002121
458,2025-12-02 09:17:48,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,325.5,1.5,2,651.0,14356,26784,10360,0,2,1.03,419.0,2,38,35,32,0,0.00245
459,2025-12-02 09:17:48,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,371.333333,2.0,3,1114.0,26960,34360,20600,0,3,3.76,825.0,3,60,57,47,0,0.004554
460,2025-12-02 09:17:49,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,283.666667,2.0,3,851.0,28916,33184,10480,0,3,1.51,539.0,3,61,58,39,0,0.002807
461,2025-12-02 09:17:49,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,345.5,2.25,4,1382.0,36352,45928,20720,0,4,4.42,902.0,4,72,75,59,0,0.0049
462,2025-12-02 09:17:50,SoC.COMM_a1_A2_m1_f2_v2.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,535.666667,2.83,6,3214.0,50972,69376,34152,0,6,9.05,1242.0,6,108,111,87,0,0.007291
463,2025-12-02 09:17:50,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,single_tx,"[[0,1]]",[],5280,min_coloc,104.0,1.0,1,104.0,10576,10384,120,0,1,0.04,104.0,1,0,17,13,0,0.000355
464,2025-12-02 09:17:51,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,single_rx,"[[1,0]]",[],5280,min_coloc,398.0,1.0,1,398.0,7428,12752,10240,0,1,0.84,398.0,1,0,17,20,0,0.002116
465,2025-12-02 09:17:51,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,305.5,1.5,2,611.0,15684,25456,10360,0,2,1.04,426.0,2,0,37,30,0,0.002452
466,2025-12-02 09:17:52,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,354.333333,2.0,3,1063.0,25372,35948,20600,0,3,3.51,772.0,3,0,55,49,0,0.004542
467,2025-12-02 09:17:52,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,258.666667,2.0,3,776.0,27540,34560,10480,0,3,1.35,484.0,3,0,55,42,0,0.002795
468,2025-12-02 09:17:53,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,319.0,2.25,4,1276.0,31952,50328,20720,0,4,4.22,863.0,4,0,71,63,0,0.004889
