experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
147,2025-11-26 10:26:13,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
148,2025-11-26 10:26:14,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6171.01,1.0,1,6171.01,262144,835584,344956,1,0,10.18,6171.01,1,16000,0,4,13,184,0.00165
149,2025-11-26 10:26:15,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],3672.0,1.0,1,3672.0,3604480,0,12648448,1,0,2.8,3672.0,1,16000,0,55,0,2184,0.000762
150,2025-11-26 10:26:16,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],15019.5876,3.0,5,75097.94,6029312,2310144,26397592,3,2,170.76,24657.0,5,16000,0,92,36,5165,0.006925
151,2025-11-26 10:26:17,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],41784.146,3.5,6,250704.88,1048576,4882432,2857008,0,6,644.52,48767.0,6,16000,0,16,76,1616,0.013216
152,2025-11-26 10:26:17,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],14624.75,2.5,4,58499.0,5308416,0,55508992,0,4,47.03,15219.0,4,16000,0,81,0,9778,0.00309
153,2025-11-26 10:26:18,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
154,2025-11-26 10:26:19,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
155,2025-11-26 10:26:19,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1908.0,1.0,1,1908.0,7274496,0,6881280,1,0,0.85,1908.0,1,16000,0,111,0,636,0.000445
156,2025-11-26 10:26:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6167.01,1.0,1,6167.01,262144,835584,344956,1,0,10.16,6167.01,1,16000,0,4,13,212,0.001648
157,2025-11-26 10:26:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2352.0,1.0,1,2352.0,7274496,0,8978432,1,0,1.27,2352.0,1,16000,0,111,0,856,0.000541
158,2025-11-26 10:26:21,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12939.1876,3.0,5,64695.94,15138816,2441216,17222616,3,2,170.77,24658.0,5,16000,0,231,38,2295,0.006925
159,2025-11-26 10:26:22,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],38347.146,3.5,6,230082.88,1114112,5079040,2594864,0,6,648.35,48945.01,6,16000,0,17,79,1503,0.013247
160,2025-11-26 10:26:23,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5101.5,2.5,4,20406.0,29097984,0,31719424,3,1,16.79,8520.0,4,16000,0,444,0,2984,0.00197
161,2025-11-26 10:26:24,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,10,5,9,48,0.000944
162,2025-11-26 10:26:24,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,22,4,26,188,0.004207
163,2025-11-26 10:26:25,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1788.0,1.0,1,1788.0,7798784,0,6356992,1,0,0.76,1788.0,1,16000,104,119,0,508,0.000424
164,2025-11-26 10:26:25,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6164.01,1.0,1,6164.01,327680,835584,279420,1,0,10.16,6164.01,1,16000,12,5,13,176,0.001648
165,2025-11-26 10:26:26,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2336.0,1.0,1,2336.0,7798784,0,8454144,1,0,1.26,2336.0,1,16000,120,119,0,832,0.000538
166,2025-11-26 10:26:27,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13478.9876,3.0,5,67394.94,15597568,2637824,16567320,3,2,171.11,24689.0,5,16000,257,238,41,2207,0.00693
167,2025-11-26 10:26:28,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42541.146,3.5,6,255246.88,983040,4947968,2857008,0,6,658.5,49417.93,6,16000,63,15,77,1629,0.013325
168,2025-11-26 10:26:29,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],8224.0,2.5,4,32896.0,29491200,0,31326208,0,4,17.04,8599.0,4,16000,445,450,0,3044,0.001982
169,2025-11-26 10:26:29,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
170,2025-11-26 10:26:30,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
171,2025-11-26 10:26:30,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
172,2025-11-26 10:26:31,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6171.01,1.0,1,6171.01,262144,835584,344956,1,0,10.18,6171.01,1,16000,0,4,13,184,0.00165
173,2025-11-26 10:26:31,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],3672.0,1.0,1,3672.0,3604480,0,12648448,1,0,2.8,3672.0,1,16000,0,55,0,2184,0.000762
174,2025-11-26 10:26:32,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],16550.9876,3.0,5,82754.94,5832704,2310144,26594328,1,4,178.14,25318.93,5,16000,0,89,36,5341,0.007036
175,2025-11-26 10:26:33,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],44089.646,3.5,6,264537.88,1048576,5013504,2725936,0,6,658.41,49410.93,6,16000,0,16,78,1679,0.013325
176,2025-11-26 10:26:34,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],14743.75,2.5,4,58975.0,5046272,0,55771136,0,4,47.74,15340.0,4,16000,0,77,0,9902,0.003112
177,2025-11-26 10:26:35,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
178,2025-11-26 10:26:35,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
179,2025-11-26 10:26:36,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],1799.0,1.0,1,1799.0,8257536,0,5898240,1,0,0.77,1799.0,1,16000,0,126,0,520,0.000426
180,2025-11-26 10:26:36,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6212.01,1.0,1,6212.01,327680,835584,279420,1,0,10.29,6212.01,1,16000,0,5,13,172,0.001656
181,2025-11-26 10:26:37,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3456.0,1.0,1,3456.0,4128768,0,12124160,1,0,2.51,3456.0,1,16000,0,63,0,1976,0.000726
182,2025-11-26 10:26:38,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],11432.1876,3.0,5,57160.94,7667712,2441216,24693784,4,1,183.22,25765.0,5,16000,0,117,38,4625,0.007111
183,2025-11-26 10:26:39,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26540.646,3.5,6,159243.88,1179648,4882432,2725936,2,4,644.71,48775.0,6,16000,0,18,76,1498,0.013218
184,2025-11-26 10:26:40,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13873.5,2.5,4,55494.0,6684672,0,54132736,0,4,44.47,14759.0,4,16000,0,102,0,9326,0.003013
185,2025-11-26 10:26:40,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
186,2025-11-26 10:26:41,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
187,2025-11-26 10:26:41,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
188,2025-11-26 10:26:42,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6171.01,1.0,1,6171.01,262144,835584,344956,1,0,10.18,6171.01,1,16000,0,4,13,184,0.00165
189,2025-11-26 10:26:43,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],3672.0,1.0,1,3672.0,3604480,0,12648448,1,0,2.8,3672.0,1,16000,0,55,0,2184,0.000762
190,2025-11-26 10:26:44,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],15019.5876,3.0,5,75097.94,6029312,2310144,26397592,3,2,170.76,24657.0,5,16000,0,92,36,5165,0.006925
191,2025-11-26 10:26:45,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],41784.146,3.5,6,250704.88,1048576,4882432,2857008,0,6,644.52,48767.0,6,16000,0,16,76,1623,0.013216
192,2025-11-26 10:26:45,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],14624.75,2.5,4,58499.0,5308416,0,55508992,0,4,47.03,15219.0,4,16000,0,81,0,9778,0.00309
193,2025-11-26 10:26:46,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
194,2025-11-26 10:26:47,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
195,2025-11-26 10:26:47,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1908.0,1.0,1,1908.0,7274496,0,6881280,1,0,0.85,1908.0,1,16000,0,111,0,636,0.000445
196,2025-11-26 10:26:48,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6167.01,1.0,1,6167.01,262144,835584,344956,1,0,10.16,6167.01,1,16000,0,4,13,212,0.001648
197,2025-11-26 10:26:48,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2352.0,1.0,1,2352.0,7274496,0,8978432,1,0,1.27,2352.0,1,16000,0,111,0,856,0.000541
198,2025-11-26 10:26:49,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12939.1876,3.0,5,64695.94,15138816,2441216,17222616,3,2,170.77,24658.0,5,16000,0,231,38,2295,0.006925
199,2025-11-26 10:26:50,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],38347.146,3.5,6,230082.88,1114112,5079040,2594864,0,6,648.35,48945.01,6,16000,0,17,79,1510,0.013247
200,2025-11-26 10:26:51,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5101.5,2.5,4,20406.0,29097984,0,31719424,3,1,16.79,8520.0,4,16000,0,444,0,2984,0.00197
201,2025-11-26 10:26:51,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],2917.928,1.0,1,2917.93,262144,638976,17072,1,0,2.45,2917.93,1,16000,9,4,10,56,0.000839
202,2025-11-26 10:26:52,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,22,4,26,188,0.004207
203,2025-11-26 10:26:53,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1788.0,1.0,1,1788.0,7798784,0,6356992,1,0,0.76,1788.0,1,16000,104,119,0,508,0.000424
204,2025-11-26 10:26:53,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],2490.01,1.0,1,2490.01,327680,1032192,82812,1,0,2.57,2490.01,1,16000,13,5,16,128,0.001034
205,2025-11-26 10:26:54,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2336.0,1.0,1,2336.0,7798784,0,8454144,1,0,1.26,2336.0,1,16000,120,119,0,832,0.000538
206,2025-11-26 10:26:54,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],7053.5876,3.0,5,35267.94,15859712,3227648,15649816,5,0,89.0,16169.0,5,16000,230,242,50,2131,0.005504
207,2025-11-26 10:26:55,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10498.146,3.5,6,62988.88,917504,5341184,2529328,4,2,156.23,18980.0,6,16000,81,14,83,1169,0.008231
208,2025-11-26 10:26:56,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],8224.0,2.5,4,32896.0,29491200,0,31326208,0,4,17.04,8599.0,4,16000,445,450,0,3044,0.001982
209,2025-11-26 10:26:56,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],2917.928,1.0,1,2917.93,262144,638976,17072,1,0,2.45,2917.93,1,16000,0,4,10,56,0.000839
210,2025-11-26 10:26:57,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
211,2025-11-26 10:26:58,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
212,2025-11-26 10:26:58,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2483.01,1.0,1,2483.01,393216,1032192,17276,1,0,2.56,2483.01,1,16000,0,6,16,120,0.001032
213,2025-11-26 10:26:59,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],3672.0,1.0,1,3672.0,3604480,0,12648448,1,0,2.8,3672.0,1,16000,0,55,0,2184,0.000762
214,2025-11-26 10:26:59,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],9349.3876,3.0,5,46746.94,6029312,3031040,25742360,4,1,92.36,16573.0,5,16000,0,92,47,5027,0.005573
215,2025-11-26 10:27:00,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10226.979333,3.5,6,61361.88,917504,5537792,2332720,4,2,154.59,18838.0,6,16000,0,14,86,1146,0.008206
216,2025-11-26 10:27:01,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],14743.75,2.5,4,58975.0,5046272,0,55771136,0,4,47.74,15340.0,4,16000,0,77,0,9902,0.003112
217,2025-11-26 10:27:02,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],2917.928,1.0,1,2917.93,262144,638976,17072,1,0,2.45,2917.93,1,16000,0,4,10,56,0.000839
218,2025-11-26 10:27:02,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
219,2025-11-26 10:27:03,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],1799.0,1.0,1,1799.0,8257536,0,5898240,1,0,0.77,1799.0,1,16000,0,126,0,520,0.000426
220,2025-11-26 10:27:03,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2509.01,1.0,1,2509.01,327680,1032192,82812,1,0,2.6,2509.01,1,16000,0,5,16,124,0.001035
221,2025-11-26 10:27:04,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3456.0,1.0,1,3456.0,4128768,0,12124160,1,0,2.51,3456.0,1,16000,0,63,0,1976,0.000726
222,2025-11-26 10:27:05,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],9777.3876,3.0,5,48886.94,7208960,3293184,24300568,4,1,133.44,21088.0,5,16000,0,110,51,4611,0.006328
223,2025-11-26 10:27:05,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],9550.812667,3.5,6,57304.88,917504,5406720,2463792,4,2,167.86,19987.0,6,16000,0,14,84,1115,0.008399
224,2025-11-26 10:27:06,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13873.5,2.5,4,55494.0,6684672,0,54132736,0,4,44.47,14759.0,4,16000,0,102,0,9326,0.003013
225,2025-11-26 10:27:07,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],2917.928,1.0,1,2917.93,262144,638976,17072,1,0,2.45,2917.93,1,16000,0,4,10,56,0.000839
226,2025-11-26 10:27:07,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
227,2025-11-26 10:27:08,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
228,2025-11-26 10:27:08,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2483.01,1.0,1,2483.01,393216,1032192,17276,1,0,2.56,2483.01,1,16000,0,6,16,120,0.001032
229,2025-11-26 10:27:09,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],3672.0,1.0,1,3672.0,3604480,0,12648448,1,0,2.8,3672.0,1,16000,0,55,0,2184,0.000762
230,2025-11-26 10:27:10,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],9325.3876,3.0,5,46626.94,6029312,3162112,25611288,4,1,92.14,16549.0,5,16000,0,92,49,5001,0.005568
231,2025-11-26 10:27:11,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],9800.646,3.5,6,58803.88,917504,5472256,2398256,4,2,159.86,19299.0,6,16000,0,14,85,1143,0.008283
232,2025-11-26 10:27:11,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],14624.75,2.5,4,58499.0,5308416,0,55508992,0,4,47.03,15219.0,4,16000,0,81,0,9778,0.00309
233,2025-11-26 10:27:12,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],2917.928,1.0,1,2917.93,262144,638976,17072,1,0,2.45,2917.93,1,16000,0,4,10,56,0.000839
234,2025-11-26 10:27:13,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
235,2025-11-26 10:27:13,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1908.0,1.0,1,1908.0,7274496,0,6881280,1,0,0.85,1908.0,1,16000,0,111,0,636,0.000445
236,2025-11-26 10:27:14,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2509.01,1.0,1,2509.01,327680,1032192,82812,1,0,2.6,2509.01,1,16000,0,5,16,124,0.001035
237,2025-11-26 10:27:14,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2352.0,1.0,1,2352.0,7274496,0,8978432,1,0,1.27,2352.0,1,16000,0,111,0,856,0.000541
238,2025-11-26 10:27:15,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],6534.7876,3.0,5,32673.94,15269888,3031040,16567320,5,0,94.98,16886.0,5,16000,0,233,47,2208,0.005625
239,2025-11-26 10:27:16,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],9690.479333,3.5,6,58142.88,983040,5144576,2660400,4,2,154.59,18838.0,6,16000,0,15,80,1187,0.008206
240,2025-11-26 10:27:16,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5101.5,2.5,4,20406.0,29097984,0,31719424,3,1,16.79,8520.0,4,16000,0,444,0,2984,0.00197
241,2025-11-26 10:27:17,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,10,5,9,48,0.000944
242,2025-11-26 10:27:18,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,22,4,26,188,0.004207
243,2025-11-26 10:27:18,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1788.0,1.0,1,1788.0,7798784,0,6356992,1,0,0.76,1788.0,1,16000,104,119,0,508,0.000424
244,2025-11-26 10:27:19,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6164.01,1.0,1,6164.01,327680,835584,279420,1,0,10.16,6164.01,1,16000,12,5,13,176,0.001648
245,2025-11-26 10:27:19,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2336.0,1.0,1,2336.0,7798784,0,8454144,1,0,1.26,2336.0,1,16000,120,119,0,832,0.000538
246,2025-11-26 10:27:20,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13478.9876,3.0,5,67394.94,15597568,2637824,16567320,3,2,171.11,24689.0,5,16000,257,238,41,2207,0.00693
247,2025-11-26 10:27:21,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42541.146,3.5,6,255246.88,983040,4947968,2857008,0,6,658.5,49417.93,6,16000,63,15,77,1629,0.013325
248,2025-11-26 10:27:22,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],8224.0,2.5,4,32896.0,29491200,0,31326208,0,4,17.04,8599.0,4,16000,445,450,0,3044,0.001982
249,2025-11-26 10:27:22,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3544.928,1.0,1,3544.93,327680,573440,17072,1,0,3.35,3544.93,1,16000,0,5,9,48,0.000944
250,2025-11-26 10:27:23,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15800.0,1.0,1,15800.0,262144,1687552,83436,1,0,66.48,15800.0,1,16000,0,4,26,188,0.004207
251,2025-11-26 10:27:24,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1764.0,1.0,1,1764.0,8323072,0,5832704,1,0,0.74,1764.0,1,16000,0,127,0,476,0.000421
